SKU,Date,Sales,Price,DayOfWeek,Month,Year,EventName,EventType,SNAP,IsWeekend,IsEvent,Revenue
FOODS_3_491,2013-10-12,48,1.38,1,10,2013,No_Event,No_Event,0,1,0,66.24
FOODS_3_491,2013-10-13,11,1.38,2,10,2013,No_Event,No_Event,0,1,0,15.18
FOODS_3_491,2013-10-14,12,1.38,3,10,2013,ColumbusDay,National,0,0,1,16.56
FOODS_3_491,2013-10-15,22,1.38,4,10,2013,EidAlAdha,Religious,0,0,1,30.36
FOODS_3_491,2013-10-16,2,1.38,5,10,2013,No_Event,No_Event,0,0,0,2.76
FOODS_3_491,2013-10-17,10,1.38,6,10,2013,No_Event,No_Event,0,0,0,13.799999999999999
FOODS_3_491,2013-10-18,53,1.38,7,10,2013,No_Event,No_Event,0,0,0,73.14
FOODS_3_491,2013-10-19,27,1.38,1,10,2013,No_Event,No_Event,0,1,0,37.26
FOODS_3_491,2013-10-20,18,1.38,2,10,2013,No_Event,No_Event,0,1,0,24.839999999999996
FOODS_3_491,2013-10-21,13,1.38,3,10,2013,No_Event,No_Event,0,0,0,17.939999999999998
FOODS_3_491,2013-10-22,18,1.38,4,10,2013,No_Event,No_Event,0,0,0,24.839999999999996
FOODS_3_491,2013-10-23,27,1.38,5,10,2013,No_Event,No_Event,0,0,0,37.26
FOODS_3_491,2013-10-24,13,1.38,6,10,2013,No_Event,No_Event,0,0,0,17.939999999999998
FOODS_3_491,2013-10-25,8,1.38,7,10,2013,No_Event,No_Event,0,0,0,11.04
FOODS_3_491,2013-10-26,17,1.38,1,10,2013,No_Event,No_Event,0,1,0,23.459999999999997
FOODS_3_491,2013-10-27,27,1.38,2,10,2013,No_Event,No_Event,0,1,0,37.26
FOODS_3_491,2013-10-28,15,1.38,3,10,2013,No_Event,No_Event,0,0,0,20.7
FOODS_3_491,2013-10-29,20,1.38,4,10,2013,No_Event,No_Event,0,0,0,27.599999999999998
FOODS_3_491,2013-10-30,10,1.38,5,10,2013,No_Event,No_Event,0,0,0,13.799999999999999
FOODS_3_491,2013-10-31,30,1.38,6,10,2013,Halloween,Cultural,0,0,1,41.4
FOODS_3_491,2013-11-01,36,1.38,7,11,2013,No_Event,No_Event,1,0,0,49.67999999999999
FOODS_3_491,2013-11-02,32,1.38,1,11,2013,No_Event,No_Event,1,1,0,44.16
FOODS_3_491,2013-11-03,20,1.38,2,11,2013,No_Event,No_Event,1,1,0,27.599999999999998
FOODS_3_491,2013-11-04,15,1.38,3,11,2013,No_Event,No_Event,1,0,0,20.7
FOODS_3_491,2013-11-05,5,1.38,4,11,2013,No_Event,No_Event,1,0,0,6.8999999999999995
FOODS_3_491,2013-11-06,12,1.38,5,11,2013,No_Event,No_Event,1,0,0,16.56
FOODS_3_491,2013-11-07,23,1.38,6,11,2013,No_Event,No_Event,1,0,0,31.74
FOODS_3_491,2013-11-08,19,1.38,7,11,2013,No_Event,No_Event,1,0,0,26.22
FOODS_3_491,2013-11-09,27,1.38,1,11,2013,No_Event,No_Event,1,1,0,37.26
FOODS_3_491,2013-11-10,24,1.38,2,11,2013,No_Event,No_Event,1,1,0,33.12
FOODS_3_491,2013-11-11,24,1.38,3,11,2013,VeteransDay,National,0,0,1,33.12
FOODS_3_491,2013-11-12,10,1.38,4,11,2013,No_Event,No_Event,0,0,0,13.799999999999999
FOODS_3_491,2013-11-13,0,1.38,5,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-14,0,1.38,6,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-15,0,1.38,7,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-16,0,1.38,1,11,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-11-17,0,1.38,2,11,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-11-18,0,1.38,3,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-19,0,1.38,4,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-20,0,1.38,5,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-21,0,1.38,6,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-22,0,1.38,7,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-23,0,1.38,1,11,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-11-24,0,1.38,2,11,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-11-25,0,1.38,3,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-26,0,1.38,4,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-27,0,1.38,5,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-28,0,1.38,6,11,2013,Thanksgiving,National,0,0,1,0.0
FOODS_3_491,2013-11-29,0,1.38,7,11,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-11-30,0,1.0,1,11,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-12-01,0,1.0,2,12,2013,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2013-12-02,42,1.0,3,12,2013,No_Event,No_Event,1,0,0,42.0
FOODS_3_491,2013-12-03,19,1.0,4,12,2013,No_Event,No_Event,1,0,0,19.0
FOODS_3_491,2013-12-04,44,1.0,5,12,2013,No_Event,No_Event,1,0,0,44.0
FOODS_3_491,2013-12-05,14,1.0,6,12,2013,Chanukah End,Religious,1,0,1,14.0
FOODS_3_491,2013-12-06,37,1.0,7,12,2013,No_Event,No_Event,1,0,0,37.0
FOODS_3_491,2013-12-07,62,1.0,1,12,2013,No_Event,No_Event,1,1,0,62.0
FOODS_3_491,2013-12-08,0,1.0,2,12,2013,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2013-12-09,0,1.0,3,12,2013,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2013-12-10,0,1.0,4,12,2013,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2013-12-11,0,1.0,5,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-12,0,1.0,6,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-13,0,1.0,7,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-14,0,1.0,1,12,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-12-15,0,1.0,2,12,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-12-16,0,1.0,3,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-17,0,1.0,4,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-18,0,1.0,5,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-19,0,1.0,6,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-20,0,1.0,7,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-21,0,1.38,1,12,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-12-22,0,1.38,2,12,2013,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2013-12-23,0,1.38,3,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-24,0,1.38,4,12,2013,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2013-12-25,0,1.38,5,12,2013,Christmas,National,0,0,1,0.0
FOODS_3_491,2013-12-26,26,1.38,6,12,2013,No_Event,No_Event,0,0,0,35.879999999999995
FOODS_3_491,2013-12-27,21,1.38,7,12,2013,No_Event,No_Event,0,0,0,28.979999999999997
FOODS_3_491,2013-12-28,36,1.38,1,12,2013,No_Event,No_Event,0,1,0,49.67999999999999
FOODS_3_491,2013-12-29,23,1.38,2,12,2013,No_Event,No_Event,0,1,0,31.74
FOODS_3_491,2013-12-30,29,1.38,3,12,2013,No_Event,No_Event,0,0,0,40.019999999999996
FOODS_3_491,2013-12-31,34,1.38,4,12,2013,No_Event,No_Event,0,0,0,46.919999999999995
FOODS_3_491,2014-01-01,19,1.38,5,1,2014,NewYear,National,1,0,1,26.22
FOODS_3_491,2014-01-02,22,1.38,6,1,2014,No_Event,No_Event,1,0,0,30.36
FOODS_3_491,2014-01-03,32,1.38,7,1,2014,No_Event,No_Event,1,0,0,44.16
FOODS_3_491,2014-01-04,36,1.38,1,1,2014,No_Event,No_Event,1,1,0,49.67999999999999
FOODS_3_491,2014-01-05,13,1.38,2,1,2014,No_Event,No_Event,1,1,0,17.939999999999998
FOODS_3_491,2014-01-06,31,1.38,3,1,2014,No_Event,No_Event,1,0,0,42.779999999999994
FOODS_3_491,2014-01-07,8,1.38,4,1,2014,OrthodoxChristmas,Religious,1,0,1,11.04
FOODS_3_491,2014-01-08,0,1.38,5,1,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-01-09,0,1.38,6,1,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-01-10,0,1.38,7,1,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-01-11,21,1.44,1,1,2014,No_Event,No_Event,0,1,0,30.24
FOODS_3_491,2014-01-12,12,1.44,2,1,2014,No_Event,No_Event,0,1,0,17.28
FOODS_3_491,2014-01-13,20,1.44,3,1,2014,No_Event,No_Event,0,0,0,28.799999999999997
FOODS_3_491,2014-01-14,15,1.44,4,1,2014,No_Event,No_Event,0,0,0,21.599999999999998
FOODS_3_491,2014-01-15,10,1.44,5,1,2014,No_Event,No_Event,0,0,0,14.399999999999999
FOODS_3_491,2014-01-16,11,1.44,6,1,2014,No_Event,No_Event,0,0,0,15.84
FOODS_3_491,2014-01-17,37,1.44,7,1,2014,No_Event,No_Event,0,0,0,53.28
FOODS_3_491,2014-01-18,21,1.44,1,1,2014,No_Event,No_Event,0,1,0,30.24
FOODS_3_491,2014-01-19,39,1.44,2,1,2014,No_Event,No_Event,0,1,0,56.16
FOODS_3_491,2014-01-20,23,1.44,3,1,2014,MartinLutherKingDay,National,0,0,1,33.12
FOODS_3_491,2014-01-21,6,1.44,4,1,2014,No_Event,No_Event,0,0,0,8.64
FOODS_3_491,2014-01-22,34,1.44,5,1,2014,No_Event,No_Event,0,0,0,48.96
FOODS_3_491,2014-01-23,9,1.44,6,1,2014,No_Event,No_Event,0,0,0,12.959999999999999
FOODS_3_491,2014-01-24,18,1.44,7,1,2014,No_Event,No_Event,0,0,0,25.919999999999998
FOODS_3_491,2014-01-25,35,1.44,1,1,2014,No_Event,No_Event,0,1,0,50.4
FOODS_3_491,2014-01-26,26,1.44,2,1,2014,No_Event,No_Event,0,1,0,37.44
FOODS_3_491,2014-01-27,13,1.44,3,1,2014,No_Event,No_Event,0,0,0,18.72
FOODS_3_491,2014-01-28,25,1.44,4,1,2014,No_Event,No_Event,0,0,0,36.0
FOODS_3_491,2014-01-29,12,1.44,5,1,2014,No_Event,No_Event,0,0,0,17.28
FOODS_3_491,2014-01-30,14,1.44,6,1,2014,No_Event,No_Event,0,0,0,20.16
FOODS_3_491,2014-01-31,32,1.44,7,1,2014,No_Event,No_Event,0,0,0,46.08
FOODS_3_491,2014-02-01,47,1.44,1,2,2014,No_Event,No_Event,1,1,0,67.67999999999999
FOODS_3_491,2014-02-02,19,1.44,2,2,2014,SuperBowl,Sporting,1,1,1,27.36
FOODS_3_491,2014-02-03,9,1.44,3,2,2014,No_Event,No_Event,1,0,0,12.959999999999999
FOODS_3_491,2014-02-04,10,1.44,4,2,2014,No_Event,No_Event,1,0,0,14.399999999999999
FOODS_3_491,2014-02-05,6,1.44,5,2,2014,No_Event,No_Event,1,0,0,8.64
FOODS_3_491,2014-02-06,13,1.44,6,2,2014,No_Event,No_Event,1,0,0,18.72
FOODS_3_491,2014-02-07,0,1.44,7,2,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-02-08,0,1.44,1,2,2014,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2014-02-09,0,1.44,2,2,2014,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2014-02-10,0,1.44,3,2,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-02-11,0,1.44,4,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-12,0,1.44,5,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-13,0,1.44,6,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-14,0,1.44,7,2,2014,ValentinesDay,Cultural,0,0,1,0.0
FOODS_3_491,2014-02-15,0,1.44,1,2,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-02-16,0,1.44,2,2,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-02-17,0,1.44,3,2,2014,PresidentsDay,National,0,0,1,0.0
FOODS_3_491,2014-02-18,0,1.44,4,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-19,0,1.44,5,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-20,0,1.44,6,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-21,0,1.44,7,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-22,0,1.44,1,2,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-02-23,0,1.44,2,2,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-02-24,0,1.44,3,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-25,0,1.44,4,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-26,0,1.44,5,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-27,0,1.44,6,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-02-28,0,1.44,7,2,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-03-01,0,1.44,1,3,2014,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2014-03-02,0,1.44,2,3,2014,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2014-03-03,0,1.44,3,3,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-03-04,0,1.44,4,3,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-03-05,0,1.44,5,3,2014,LentStart,Religious,1,0,1,0.0
FOODS_3_491,2014-03-06,0,1.44,6,3,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-03-07,0,1.44,7,3,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-03-08,0,1.44,1,3,2014,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2014-03-09,11,1.44,2,3,2014,No_Event,No_Event,1,1,0,15.84
FOODS_3_491,2014-03-10,43,1.44,3,3,2014,No_Event,No_Event,1,0,0,61.919999999999995
FOODS_3_491,2014-03-11,19,1.44,4,3,2014,No_Event,No_Event,0,0,0,27.36
FOODS_3_491,2014-03-12,11,1.44,5,3,2014,LentWeek2,Religious,0,0,1,15.84
FOODS_3_491,2014-03-13,11,1.44,6,3,2014,No_Event,No_Event,0,0,0,15.84
FOODS_3_491,2014-03-14,10,1.44,7,3,2014,No_Event,No_Event,0,0,0,14.399999999999999
FOODS_3_491,2014-03-15,22,1.44,1,3,2014,No_Event,No_Event,0,1,0,31.68
FOODS_3_491,2014-03-16,8,1.44,2,3,2014,Purim End,Religious,0,1,1,11.52
FOODS_3_491,2014-03-17,20,1.44,3,3,2014,StPatricksDay,Cultural,0,0,1,28.799999999999997
FOODS_3_491,2014-03-18,1,1.44,4,3,2014,No_Event,No_Event,0,0,0,1.44
FOODS_3_491,2014-03-19,15,1.44,5,3,2014,No_Event,No_Event,0,0,0,21.599999999999998
FOODS_3_491,2014-03-20,0,1.44,6,3,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-03-21,12,1.44,7,3,2014,No_Event,No_Event,0,0,0,17.28
FOODS_3_491,2014-03-22,9,1.44,1,3,2014,No_Event,No_Event,0,1,0,12.959999999999999
FOODS_3_491,2014-03-23,24,1.44,2,3,2014,No_Event,No_Event,0,1,0,34.56
FOODS_3_491,2014-03-24,24,1.44,3,3,2014,No_Event,No_Event,0,0,0,34.56
FOODS_3_491,2014-03-25,14,1.44,4,3,2014,No_Event,No_Event,0,0,0,20.16
FOODS_3_491,2014-03-26,12,1.44,5,3,2014,No_Event,No_Event,0,0,0,17.28
FOODS_3_491,2014-03-27,4,1.44,6,3,2014,No_Event,No_Event,0,0,0,5.76
FOODS_3_491,2014-03-28,17,1.44,7,3,2014,No_Event,No_Event,0,0,0,24.48
FOODS_3_491,2014-03-29,15,1.44,1,3,2014,No_Event,No_Event,0,1,0,21.599999999999998
FOODS_3_491,2014-03-30,12,1.44,2,3,2014,No_Event,No_Event,0,1,0,17.28
FOODS_3_491,2014-03-31,6,1.44,3,3,2014,No_Event,No_Event,0,0,0,8.64
FOODS_3_491,2014-04-01,5,1.44,4,4,2014,No_Event,No_Event,1,0,0,7.199999999999999
FOODS_3_491,2014-04-02,21,1.44,5,4,2014,No_Event,No_Event,1,0,0,30.24
FOODS_3_491,2014-04-03,7,1.44,6,4,2014,No_Event,No_Event,1,0,0,10.08
FOODS_3_491,2014-04-04,27,1.44,7,4,2014,No_Event,No_Event,1,0,0,38.879999999999995
FOODS_3_491,2014-04-05,20,1.44,1,4,2014,No_Event,No_Event,1,1,0,28.799999999999997
FOODS_3_491,2014-04-06,18,1.44,2,4,2014,No_Event,No_Event,1,1,0,25.919999999999998
FOODS_3_491,2014-04-07,10,1.44,3,4,2014,No_Event,No_Event,1,0,0,14.399999999999999
FOODS_3_491,2014-04-08,4,1.44,4,4,2014,No_Event,No_Event,1,0,0,5.76
FOODS_3_491,2014-04-09,6,1.44,5,4,2014,No_Event,No_Event,1,0,0,8.64
FOODS_3_491,2014-04-10,8,1.44,6,4,2014,No_Event,No_Event,1,0,0,11.52
FOODS_3_491,2014-04-11,15,1.44,7,4,2014,No_Event,No_Event,0,0,0,21.599999999999998
FOODS_3_491,2014-04-12,27,1.44,1,4,2014,No_Event,No_Event,0,1,0,38.879999999999995
FOODS_3_491,2014-04-13,13,1.44,2,4,2014,No_Event,No_Event,0,1,0,18.72
FOODS_3_491,2014-04-14,28,1.44,3,4,2014,No_Event,No_Event,0,0,0,40.32
FOODS_3_491,2014-04-15,14,1.44,4,4,2014,No_Event,No_Event,0,0,0,20.16
FOODS_3_491,2014-04-16,11,1.44,5,4,2014,No_Event,No_Event,0,0,0,15.84
FOODS_3_491,2014-04-17,20,1.44,6,4,2014,No_Event,No_Event,0,0,0,28.799999999999997
FOODS_3_491,2014-04-18,20,1.44,7,4,2014,No_Event,No_Event,0,0,0,28.799999999999997
FOODS_3_491,2014-04-19,26,1.44,1,4,2014,No_Event,No_Event,0,1,0,37.44
FOODS_3_491,2014-04-20,7,1.44,2,4,2014,Easter,Cultural,0,1,1,10.08
FOODS_3_491,2014-04-21,13,1.44,3,4,2014,No_Event,No_Event,0,0,0,18.72
FOODS_3_491,2014-04-22,13,1.44,4,4,2014,Pesach End,Religious,0,0,1,18.72
FOODS_3_491,2014-04-23,11,1.44,5,4,2014,No_Event,No_Event,0,0,0,15.84
FOODS_3_491,2014-04-24,7,1.44,6,4,2014,No_Event,No_Event,0,0,0,10.08
FOODS_3_491,2014-04-25,17,1.44,7,4,2014,No_Event,No_Event,0,0,0,24.48
FOODS_3_491,2014-04-26,22,1.44,1,4,2014,No_Event,No_Event,0,1,0,31.68
FOODS_3_491,2014-04-27,9,1.44,2,4,2014,No_Event,No_Event,0,1,0,12.959999999999999
FOODS_3_491,2014-04-28,19,1.44,3,4,2014,No_Event,No_Event,0,0,0,27.36
FOODS_3_491,2014-04-29,6,1.44,4,4,2014,No_Event,No_Event,0,0,0,8.64
FOODS_3_491,2014-04-30,26,1.44,5,4,2014,No_Event,No_Event,0,0,0,37.44
FOODS_3_491,2014-05-01,12,1.44,6,5,2014,No_Event,No_Event,1,0,0,17.28
FOODS_3_491,2014-05-02,32,1.44,7,5,2014,No_Event,No_Event,1,0,0,46.08
FOODS_3_491,2014-05-03,27,1.44,1,5,2014,No_Event,No_Event,1,1,0,38.879999999999995
FOODS_3_491,2014-05-04,10,1.44,2,5,2014,No_Event,No_Event,1,1,0,14.399999999999999
FOODS_3_491,2014-05-05,3,1.44,3,5,2014,Cinco De Mayo,Cultural,1,0,1,4.32
FOODS_3_491,2014-05-06,5,1.44,4,5,2014,No_Event,No_Event,1,0,0,7.199999999999999
FOODS_3_491,2014-05-07,10,1.44,5,5,2014,No_Event,No_Event,1,0,0,14.399999999999999
FOODS_3_491,2014-05-08,14,1.44,6,5,2014,No_Event,No_Event,1,0,0,20.16
FOODS_3_491,2014-05-09,18,1.44,7,5,2014,No_Event,No_Event,1,0,0,25.919999999999998
FOODS_3_491,2014-05-10,20,1.44,1,5,2014,No_Event,No_Event,1,1,0,28.799999999999997
FOODS_3_491,2014-05-11,18,1.44,2,5,2014,Mother's day,Cultural,0,1,1,25.919999999999998
FOODS_3_491,2014-05-12,5,1.44,3,5,2014,No_Event,No_Event,0,0,0,7.199999999999999
FOODS_3_491,2014-05-13,0,1.44,4,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-14,0,1.44,5,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-15,0,1.44,6,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-16,0,1.44,7,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-17,0,1.44,1,5,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-05-18,0,1.44,2,5,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-05-19,0,1.44,3,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-20,0,1.44,4,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-21,0,1.44,5,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-22,0,1.44,6,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-23,0,1.44,7,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-24,0,1.44,1,5,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-05-25,0,1.44,2,5,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-05-26,0,1.44,3,5,2014,MemorialDay,National,0,0,1,0.0
FOODS_3_491,2014-05-27,0,1.44,4,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-28,0,1.44,5,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-29,0,1.44,6,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-30,0,1.44,7,5,2014,No_Event,No_Event,0,0,0,0.0
FOODS_3_491,2014-05-31,0,1.44,1,5,2014,No_Event,No_Event,0,1,0,0.0
FOODS_3_491,2014-06-01,0,1.44,2,6,2014,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2014-06-02,0,1.44,3,6,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-06-03,0,1.44,4,6,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-06-04,0,1.44,5,6,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-06-05,0,1.44,6,6,2014,NBAFinalsStart,Sporting,1,0,1,0.0
FOODS_3_491,2014-06-06,0,1.44,7,6,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-06-07,0,1.44,1,6,2014,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2014-06-08,0,1.44,2,6,2014,No_Event,No_Event,1,1,0,0.0
FOODS_3_491,2014-06-09,0,1.44,3,6,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-06-10,0,1.44,4,6,2014,No_Event,No_Event,1,0,0,0.0
FOODS_3_491,2014-06-11,10,1.44,5,6,2014,No_Event,No_Event,0,0,0,14.399999999999999
FOODS_3_491,2014-06-12,19,1.44,6,6,2014,No_Event,No_Event,0,0,0,27.36
FOODS_3_491,2014-06-13,26,1.44,7,6,2014,No_Event,No_Event,0,0,0,37.44
FOODS_3_491,2014-06-14,28,1.44,1,6,2014,No_Event,No_Event,0,1,0,40.32
FOODS_3_491,2014-06-15,17,1.44,2,6,2014,NBAFinalsEnd,Sporting,0,1,1,24.48
FOODS_3_491,2014-06-16,11,1.44,3,6,2014,No_Event,No_Event,0,0,0,15.84
FOODS_3_491,2014-06-17,12,1.44,4,6,2014,No_Event,No_Event,0,0,0,17.28
FOODS_3_491,2014-06-18,12,1.44,5,6,2014,No_Event,No_Event,0,0,0,17.28
FOODS_3_491,2014-06-19,20,1.44,6,6,2014,No_Event,No_Event,0,0,0,28.799999999999997
FOODS_3_491,2014-06-20,20,1.44,7,6,2014,No_Event,No_Event,0,0,0,28.799999999999997
FOODS_3_491,2014-06-21,30,1.44,1,6,2014,No_Event,No_Event,0,1,0,43.199999999999996
FOODS_3_491,2014-06-22,6,1.44,2,6,2014,No_Event,No_Event,0,1,0,8.64
FOODS_3_491,2014-06-23,9,1.44,3,6,2014,No_Event,No_Event,0,0,0,12.959999999999999
FOODS_3_491,2014-06-24,22,1.44,4,6,2014,No_Event,No_Event,0,0,0,31.68
FOODS_3_491,2014-06-25,13,1.44,5,6,2014,No_Event,No_Event,0,0,0,18.72
FOODS_3_491,2014-06-26,9,1.44,6,6,2014,No_Event,No_Event,0,0,0,12.959999999999999
FOODS_3_491,2014-06-27,39,1.44,7,6,2014,No_Event,No_Event,0,0,0,56.16
FOODS_3_491,2014-06-28,22,1.44,1,6,2014,No_Event,No_Event,0,1,0,31.68
FOODS_3_491,2014-06-29,6,1.44,2,6,2014,Ramadan starts,Religious,0,1,1,8.64
FOODS_3_491,2014-06-30,2,1.44,3,6,2014,No_Event,No_Event,0,0,0,2.88
FOODS_3_491,2014-07-01,10,1.44,4,7,2014,No_Event,No_Event,1,0,0,14.399999999999999
FOODS_3_491,2014-07-02,12,1.44,5,7,2014,No_Event,No_Event,1,0,0,17.28
FOODS_3_491,2014-07-03,20,1.44,6,7,2014,No_Event,No_Event,1,0,0,28.799999999999997
FOODS_3_491,2014-07-04,18,1.44,7,7,2014,IndependenceDay,National,1,0,1,25.919999999999998
FOODS_3_491,2014-07-05,24,1.44,1,7,2014,No_Event,No_Event,1,1,0,34.56
FOODS_3_491,2014-07-06,7,1.44,2,7,2014,No_Event,No_Event,1,1,0,10.08
FOODS_3_491,2014-07-07,15,1.44,3,7,2014,No_Event,No_Event,1,0,0,21.599999999999998
FOODS_3_491,2014-07-08,8,1.44,4,7,2014,No_Event,No_Event,1,0,0,11.52
FOODS_3_491,2014-07-09,10,1.44,5,7,2014,No_Event,No_Event,1,0,0,14.399999999999999
FOODS_3_491,2014-07-10,30,1.44,6,7,2014,No_Event,No_Event,1,0,0,43.199999999999996
FOODS_3_491,2014-07-11,29,1.44,7,7,2014,No_Event,No_Event,0,0,0,41.76
FOODS_3_491,2014-07-12,10,1.44,1,7,2014,No_Event,No_Event,0,1,0,14.399999999999999
FOODS_3_491,2014-07-13,8,1.44,2,7,2014,No_Event,No_Event,0,1,0,11.52
FOODS_3_491,2014-07-14,8,1.44,3,7,2014,No_Event,No_Event,0,0,0,11.52
FOODS_3_491,2014-07-15,8,1.44,4,7,2014,No_Event,No_Event,0,0,0,11.52
FOODS_3_491,2014-07-16,3,1.44,5,7,2014,No_Event,No_Event,0,0,0,4.32
